Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date,Base Score
1120794,Northgate Market 41,Super Store,4700,Inglewood Blvd, ,Culver City,CA,90230,5896,LOS ANGELES,33.99316,-118.4152,2013-11-04,,3
1117508,Cocos Place  ,Convenience Store,808,Blades St,,Los Angeles,CA,90063,4035,LOS ANGELES,34.04709,-118.1961,2013-10-31,,1
1109166,Figueroa & 7th CFM  ,Farmers' Market,735,S. Figueroa St., ,Los Angeles,CA,90017, ,LOS ANGELES,34.04889,-118.2611,2013-10-28,,5
1109153,DTLA Pershing Square Wednesday CFM  ,Farmers' Market,532,S Olive St, ,Los Angeles,CA,90013,1014,LOS ANGELES,34.04889,-118.2533,2013-10-28,2025-03-16,5
1103329,My Dairy  ,Convenience Store,7422,Compton Ave, ,Los Angeles,CA,90001,2534,LOS ANGELES,33.97272,-118.2477,2013-10-22,,1
1115408,JRS Liquor  ,Convenience Store,10025,S Inglewood Ave, ,Inglewood,CA,90304,1310,LOS ANGELES,33.94477,-118.3617,2013-10-21,,1
1038307,Compton AM/PM  ,Convenience Store,2195,S Santa Fe Ave, ,Compton,CA,90221,5310,LOS ANGELES,33.87535,-118.2148,2013-09-30,2025-11-26,1
1119518,South Gate Farmers Market  ,Farmers' Market,4855,Tweedy Blvd, ,South Gate,CA,90280,5221,LOS ANGELES,33.94209,-118.1856,2013-09-26,,5
1119522,Huntington Park Farmers Market  ,Farmers' Market,7120,Bissell St,,Huntington Park,CA,90255, ,LOS ANGELES,33.97339,-118.205,2013-09-26,,5
1106397,Rancho Fiesta Market  ,Small Grocery Store,2816,E Gage Ave, ,Huntington Park,CA,90255,4304,LOS ANGELES,33.98159,-118.2195,2013-09-25,,2
1111081,L.A Discount Store  ,Convenience Store,1140,N Vermont Ave, ,Los Angeles,CA,90029,1702,LOS ANGELES,34.09212,-118.2915,2013-09-05,,1
1102546,98th Discount Market  ,Convenience Store,9814,S Figueroa St, ,Los Angeles,CA,90003,3933,LOS ANGELES,33.94678,-118.2826,2013-09-04,,1
1101548,Brianna's Discount Store  ,Small Grocery Store,5501,Long Beach Ave, ,Los Angeles,CA,90058,3817,LOS ANGELES,33.99283,-118.2435,2013-09-03,,2
829316,Hit The Spot Company  ,Medium Grocery Store,12813,S Willowbrook Ave, ,Compton,CA,90222,2121,LOS ANGELES,33.91587,-118.2318,2013-08-19,,3
1105579,Ruthies Grocery Market  ,Convenience Store,4759,Slauson Ave, ,Maywood,CA,90270,3016,LOS ANGELES,33.98669,-118.1796,2013-08-16,,1
767275,LA Fresh Poultry  ,Meat/Poultry Specialty,121,N Virgil Ave, ,Los Angeles,CA,90004,4811,LOS ANGELES,34.07426,-118.2871,2013-08-08,,2
1105298,Silver Liquor Market  ,Convenience Store,2717,W 3rd St, ,Los Angeles,CA,90057,1913,LOS ANGELES,34.06679,-118.2793,2013-07-31,,1
1092325,Compton Fish Market  ,Seafood Specialty,116,N Long Beach Blvd, ,Compton,CA,90221,2833,LOS ANGELES,33.89629,-118.2079,2013-07-29,,2
409070,La Poblana Carniceria  ,Medium Grocery Store,5928,Whittier Blvd, ,Los Angeles,CA,90022,4304,LOS ANGELES,34.01722,-118.1434,2013-07-29,,3
889936,7-Eleven 33960,Convenience Store,4956,W Century Blvd, ,Inglewood,CA,90304,1313,LOS ANGELES,33.9454,-118.3655,2013-07-17,,1
1110789,Big Lots 4315,Combination Grocery/Other,1815,W Slauson Ave, ,Los Angeles,CA,90047,1127,LOS ANGELES,33.98917,-118.3099,2013-07-16,2025-03-26,2
1100598,Rio Grande Market  ,Convenience Store,8741,S Fir Ave, ,Los Angeles,CA,90002,1515,LOS ANGELES,33.95709,-118.2374,2013-06-24,,1
1107613,Smart and Final 484,Super Store,845,S Figueroa St,Ste 100,Los Angeles,CA,90017, ,LOS ANGELES,34.04693,-118.2622,2013-06-20,,3
1092741,A&M Tropical Food  ,Combination Grocery/Other,15530,Crenshaw Blvd, ,Gardena,CA,90249,4526,LOS ANGELES,33.88976,-118.3265,2013-06-19,,2
1102519,Superior Grocers 310,Supermarket,1831,W 3rd St,,Los Angeles,CA,90057,2301,LOS ANGELES,34.06214,-118.2695,2013-06-17,,5
1105911,Walmart Neighborhood Market 5604,Super Store,14441,Inglewood Ave, ,Hawthorne,CA,90250,6715,LOS ANGELES,33.90038,-118.3613,2013-06-11,,3
1103866,Dollar Tree 5187,Combination Grocery/Other,2218,Artesia Blvd, ,Redondo Beach,CA,90278,3112,LOS ANGELES,33.87271,-118.3715,2013-05-23,,2
1103125,Family Dollar 10296,Combination Grocery/Other,5311,E Olympic Blvd, ,Los Angeles,CA,90022,4028,LOS ANGELES,34.016,-118.1569,2013-05-14,,2
1092691,Circle K 2655241,Convenience Store,12000,Paramount Blvd, ,Downey,CA,90242,2308,LOS ANGELES,33.93304,-118.1451,2013-05-09,,1
1098908,Marina Del Rey Farmers' Market  ,Farmers' Market,#11,Parking Lot, ,Marina Del Rey,CA,90292, ,LOS ANGELES,33.97904,-118.4566,2013-05-01,,5
1096603,Green Farm Market Gardena  ,Supermarket,2301,W Rosecrans Ave, ,Gardena,CA,90249,2948,LOS ANGELES,33.90205,-118.3187,2013-04-26,,5
1092353,La Fruteria Produce Market  ,Small Grocery Store,1252,W Temple St, ,Los Angeles,CA,90026,5652,LOS ANGELES,34.06609,-118.2541,2013-04-15,,2
1090882,Jefferson Market  ,Convenience Store,842,E Jefferson Blvd, ,Los Angeles,CA,90011,2529,LOS ANGELES,34.01397,-118.2621,2013-04-10,,1
1098864,Sprouts Farmers Market 0275,Supermarket,1751,Westwood Blvd, ,Los Angeles,CA,90024,5607,LOS ANGELES,34.05128,-118.4383,2013-04-09,,5
1083706,Henrys Market  ,Convenience Store,2101,Estrella Ave, ,Los Angeles,CA,90007,2043,LOS ANGELES,34.03305,-118.276,2013-03-13,,1
764534,Sal's Produce Market  ,Medium Grocery Store,4211,E Olympic Blvd, ,Los Angeles,CA,90023,3314,LOS ANGELES,34.01893,-118.1834,2013-03-05,,3
1089881,La Zapopana Meat Market  ,Small Grocery Store,8022,Atlantic Ave, ,Cudahy,CA,90201,5713,LOS ANGELES,33.96122,-118.1851,2013-03-04,,2
1093158,Family Dollar 10469,Combination Grocery/Other,1955,W Slauson Ave, ,Los Angeles,CA,90047,1131,LOS ANGELES,33.98915,-118.3129,2013-03-01,,2
1093656,Dollar Tree 4995,Combination Grocery/Other,811,N La Brea Ave, ,Inglewood,CA,90302, ,LOS ANGELES,33.9734,-118.3576,2013-02-28,,2
1091554,Family Dollar 10297,Combination Grocery/Other,3610,Firestone Blvd, ,South Gate,CA,90280,3130,LOS ANGELES,33.95401,-118.2045,2013-02-12,,2
1091026,Target 2775,Super Store,8480,Beverly Blvd, ,Los Angeles,CA,90048,3414,LOS ANGELES,34.07603,-118.3763,2013-02-07,,3
1082739,Virgil Square Market  ,Convenience Store,721,N Virgil Ave, ,Los Angeles,CA,90029,3609,LOS ANGELES,34.08432,-118.2869,2013-02-06,,1
1082517,Viva Bargain Center II,Medium Grocery Store,3236,W Slauson Ave,,Los Angeles,CA,90043,2564,LOS ANGELES,33.98782,-118.3287,2013-02-04,,3
1084547,Ocean Front Market LLC  ,Convenience Store,825,Ocean Front Walk, ,Venice,CA,90291,3213,LOS ANGELES,33.99073,-118.477,2013-02-04,,1
1084680,Milagros Market  ,Convenience Store,1216,W 8th St, ,Los Angeles,CA,90017,4410,LOS ANGELES,34.04962,-118.2685,2013-02-01,,1
1079841,7-Eleven 35374A,Convenience Store,728,W Vernon Ave, ,Los Angeles,CA,90037,2614,LOS ANGELES,34.00369,-118.2865,2013-01-24,,1
1089303,Circle K 2709440,Convenience Store,524,W Adams Blvd, ,Los Angeles,CA,90007,2616,LOS ANGELES,34.02771,-118.2759,2013-01-23,,1
1089300,Circle K 2709422,Convenience Store,1865,Manhattan Beach Blvd, ,Manhattan Beach,CA,90266,6221,LOS ANGELES,33.88744,-118.3791,2013-01-23,,1
1086395,Osi Foodmart  ,Supermarket,601,N Virgil Ave, ,Los Angeles,CA,90004,2317,LOS ANGELES,34.08192,-118.2869,2013-01-10,,5
1084053,Ampm 83267,Convenience Store,2740,E Olympic Blvd,,Los Angeles,CA,90023,3410,LOS ANGELES,34.02353,-118.2186,2013-01-10,,1
1084124,Hogan Postal Service /mini Market  ,Convenience Store,1002,N Wilmington Ave, ,Compton,CA,90220,1944,LOS ANGELES,33.90278,-118.238,2013-01-09,,1
1087146,CVS/pharmacy 3825,Combination Grocery/Other,303,S la Brea Ave, ,Los Angeles,CA,90036,3526,LOS ANGELES,34.06847,-118.3441,2013-01-06,,2
1058791,BMW Liquor  ,Convenience Store,4533,W Imperial Hwy,Ste A,Lennox,CA,90304,2732,LOS ANGELES,33.93096,-118.356,2012-12-17,,1
1078087,New York Market & Deli  ,Small Grocery Store,9300,S San Pedro St, ,Los Angeles,CA,90003,3845,LOS ANGELES,33.95186,-118.2695,2012-12-11,,2
1079390,Maywood Mini Market  ,Convenience Store,5720,Maywood Ave, ,Maywood,CA,90270,2506,LOS ANGELES,33.99046,-118.2033,2012-12-05,,1
1082089,Mother's Nutritional Center 610,Supermarket,4100,W Pico Blvd,Ste 1,Los Angeles,CA,90019,7602,LOS ANGELES,34.04763,-118.3248,2012-11-15,,5
1082083,Mother's Nutritional Center 606,Supermarket,15212,S Western Ave,Ste C,Gardena,CA,90249,4332,LOS ANGELES,33.89328,-118.3091,2012-11-15,,5
1082086,Mother's Nutritional Center 608,Supermarket,1605,W Washington Blvd, ,Los Angeles,CA,90007,1116,LOS ANGELES,34.04006,-118.2919,2012-11-15,,5
1074828,Cluck's Chicken Market  ,Meat/Poultry Specialty,12003,Avalon Blvd,Ste 106,Los Angeles,CA,90061,2859,LOS ANGELES,33.92355,-118.2653,2012-11-01,,2
1069283,United Food Retail  ,Meat/Poultry Specialty,846,Produce Ct, ,Los Angeles,CA,90021,1832,LOS ANGELES,34.03408,-118.2445,2012-10-31,,2
1074227,Kenny's Liquor & Jr. Market  ,Convenience Store,3100,W 48th St, ,Los Angeles,CA,90043,1332,LOS ANGELES,33.99996,-118.3273,2012-10-31,,1
1075972,Firestone Petroleum  ,Convenience Store,5731,Firestone Blvd, ,South Gate,CA,90280,3703,LOS ANGELES,33.94932,-118.1656,2012-10-25,,1
1076351,Northgate Market 35,Super Store,10801,S Prairie Ave, ,Inglewood,CA,90303,2115,LOS ANGELES,33.93736,-118.344,2012-10-25,,3
1068356,7-Eleven Store 39560A,Convenience Store,5401,S Figueroa St,Ste 8,Los Angeles,CA,90037,3760,LOS ANGELES,33.99311,-118.2827,2012-10-22,,1
1077099,Superior Grocers 139,Supermarket,3480,S La Brea Ave, ,Los Angeles,CA,90016,5258,LOS ANGELES,34.02386,-118.3545,2012-10-18,,5
1072809,Destiny Chevron 10,Convenience Store,101,W Compton Blvd, ,Compton,CA,90220,3107,LOS ANGELES,33.8964,-118.225,2012-10-17,,1
1076571,7-Eleven Store 39525A,Convenience Store,6810,E Slauson Ave, ,Commerce,CA,90040,3617,LOS ANGELES,33.98187,-118.1414,2012-10-17,2025-12-16,1
1074915,Northgate Market 37,Super Store,425,S Soto St, ,Los Angeles,CA,90033,4315,LOS ANGELES,34.03991,-118.2123,2012-10-10,,3
1077069,Walmart Neighborhood Market 5603,Super Store,12270,Paramount Blvd, ,Downey,CA,90242,3549,LOS ANGELES,33.92818,-118.1477,2012-10-04,,3
1071923,99+ Bargains  ,Convenience Store,2211,W Washington Blvd, ,Los Angeles,CA,90018,1402,LOS ANGELES,34.03995,-118.3095,2012-10-03,,1
1074653,Alvarez Market  ,Convenience Store,4737,E Olympic Blvd, ,Los Angeles,CA,90022,3715,LOS ANGELES,34.01808,-118.1668,2012-10-01,,1
1074367,Silver Lake Cfm  ,Farmers' Market,1500,Griffith Park Blvd,,Los Angeles,CA,90026,1048,LOS ANGELES,34.09027,-118.2773,2012-09-27,,5
1072027,Virgil Market Llc  ,Convenience Store,780,N Virgil Ave, ,Los Angeles,CA,90029,3647,LOS ANGELES,34.08544,-118.2868,2012-09-20,,1
1074843,Target Store T-2776,Super Store,735,S Figueroa St, ,Los Angeles,CA,90017, ,LOS ANGELES,34.04889,-118.2611,2012-09-17,,3
1074815,Trader Joe's 237,Supermarket,8500,Burton Way,Ste 100,Los Angeles,CA,90048,3306,LOS ANGELES,34.07169,-118.3772,2012-09-17,,5
623287,Villalobos Market  ,Supermarket,5244,Santa Monica Blvd, ,Los Angeles,CA,90029,1210,LOS ANGELES,34.0906,-118.3047,2012-09-05,,5
1073231,Dollar Tree 5013,Combination Grocery/Other,3710,S la Brea Ave, ,Los Angeles,CA,90016,5310,LOS ANGELES,34.01939,-118.3552,2012-09-04,,2
1070173,El Super 44,Supermarket,10721,Atlantic Ave, ,Lynwood,CA,90262, ,LOS ANGELES,33.93332,-118.1826,2012-08-28,,5
1070171,El Super 43,Supermarket,15202,Hawthorne Blvd, ,Lawndale,CA,90260,2138,LOS ANGELES,33.89249,-118.3523,2012-08-28,,5
1071211,7-eleven Store 19667d,Convenience Store,6701,Santa Monica Blvd, ,Los Angeles,CA,90038,1202,LOS ANGELES,34.09104,-118.3366,2012-08-22,2025-09-01,1
1068215,AM PM 83120  ,Convenience Store,4666,Santa Monica Blvd, ,Los Angeles,CA,90029,1804,LOS ANGELES,34.09084,-118.2915,2012-08-16,,1
1067898,Space Liquor Inc  ,Convenience Store,13501,S Alameda St, ,Compton,CA,90222,2737,LOS ANGELES,33.90958,-118.2226,2012-08-08,,1
1065328,El Zorro Market  ,Medium Grocery Store,4417,Lennox Blvd, ,Inglewood,CA,90304,2304,LOS ANGELES,33.93825,-118.3531,2012-08-02,,3
1066874,"Acapulco Mexicatessen, Inc. 1",Supermarket,929,S Kern Ave,,Los Angeles,CA,90022,3013,LOS ANGELES,34.02152,-118.1662,2012-07-18,,5
1067934,Family Dollar 9201,Combination Grocery/Other,9507,Long Beach Blvd, ,South Gate,CA,90280,4146,LOS ANGELES,33.94942,-118.2175,2012-07-17,,2
1064010,Reads Liquor  ,Convenience Store,308,S Alvarado St, ,Los Angeles,CA,90057,2915,LOS ANGELES,34.06279,-118.2727,2012-07-11,2025-05-15,1
1066864,CVS Pharmacy 4524,Combination Grocery/Other,5176,E Whittier Blvd, ,Los Angeles,CA,90022,3932,LOS ANGELES,34.02049,-118.158,2012-07-10,,2
1065718,Target Store T-2774,Super Store,10861,Weyburn AVe,#B100,Los Angeles,CA,90024, ,LOS ANGELES,34.0626,-118.4444,2012-07-10,,3
1063531,Babys Nutrition Center  ,Small Grocery Store,7612,California Ave, ,Huntington Park,CA,90255,6202,LOS ANGELES,33.96815,-118.204,2012-07-09,2025-02-26,2
1056879,Phils Discount Store  ,Convenience Store,1451 1/2,W 3rd St, ,Los Angeles,CA,90017,1678,LOS ANGELES,34.05912,-118.2631,2012-07-03,,1
1061740,AM PM 82188,Convenience Store,6100,E Washington Blvd, ,Commerce,CA,90040,2417,LOS ANGELES,33.99596,-118.148,2012-07-03,,1
950370,B & W Market  ,Convenience Store,4800,S Vermont Ave, ,Los Angeles,CA,90037,2930,LOS ANGELES,33.99944,-118.2915,2012-07-02,,1
1065612,Dollar Tree 4956,Combination Grocery/Other,1210,N Long Beach Blvd, ,Compton,CA,90221,1600,LOS ANGELES,33.90444,-118.2085,2012-06-29,,2
1037816,Hall Of Fame Market & Deli  ,Convenience Store,10846,Downey Ave, ,Downey,CA,90241,3773,LOS ANGELES,33.94305,-118.1308,2012-06-28,,1
1064019,7-Eleven 39384A,Convenience Store,1800,E Olympic Blvd, ,Los Angeles,CA,90021,2420,LOS ANGELES,34.0275,-118.2388,2012-06-27,,1
1060590,Historic Los Angeles Farmers' Market  ,Farmers' Market, ,Fifth Street Between Spring Street And,Broadway,Los Angeles,CA,90013, ,LOS ANGELES,34.0481,-118.249,2012-06-22,,5
1060868,Big Saver Food 5,Super Store,5829,Compton Ave, ,Los Angeles,CA,90001,1307,LOS ANGELES,33.98873,-118.2478,2012-06-22,,3
1063284,Walgreens 12529,Combination Grocery/Other,305,N Breed St, ,Los Angeles,CA,90033,1801,LOS ANGELES,34.0476,-118.209,2012-06-13,,2
969254,Dannys Market  ,Convenience Store,2730,Wabash Ave, ,Los Angeles,CA,90033,2603,LOS ANGELES,34.05091,-118.1991,2012-06-12,2025-08-21,1
1055915,La Blanquita Tortilleria  ,Large Grocery Store,4136,E Cesar E Chavez Ave, ,Los Angeles,CA,90063,3496,LOS ANGELES,34.04054,-118.1768,2012-06-06,,4
1057532,VN Liquor Mini Market  ,Convenience Store,15920,S Vermont Ave, ,Gardena,CA,90247,4550,LOS ANGELES,33.88649,-118.2914,2012-05-30,,1
1058295,"Glatt Western Kosher, Inc.  ",Super Store,4817,W Pico Blvd, ,Los Angeles,CA,90019,4299,LOS ANGELES,34.04825,-118.3416,2012-05-15,,3
1057752,Dollar Tree 4949,Combination Grocery/Other,2850,E Olympic Blvd, ,Los Angeles,CA,90023,3412,LOS ANGELES,34.02268,-118.2162,2012-05-03,,2
1049619,Lynwood Petroleum Inc  ,Convenience Store,11401,Atlantic Ave, ,Lynwood,CA,90262,3827,LOS ANGELES,33.92082,-118.1877,2012-05-01,,1
1053874,Plaza Market  ,Convenience Store,106,W Manchester Ave,Ste D,Los Angeles,CA,90003,3416,LOS ANGELES,33.95978,-118.2742,2012-04-30,,1
1034205,Carniceria El Pueblito  ,Medium Grocery Store,3652,Slauson Ave, ,Maywood,CA,90270,2632,LOS ANGELES,33.98849,-118.1991,2012-04-25,,3
1047301,Olympic Fuel  ,Convenience Store,5050,E Olympic Blvd, ,Los Angeles,CA,90022,3904,LOS ANGELES,34.0169,-118.1615,2012-04-25,,1
698854,FOOD 4 LESS 370,Super Store,4910,Huntington Dr S, ,Los Angeles,CA,90032,1662,LOS ANGELES,34.08702,-118.176,2012-04-18,,3
1054776,Dollar Tree 4860,Combination Grocery/Other,4747,W Century Blvd, ,Inglewood,CA,90304,1441,LOS ANGELES,33.94547,-118.36,2012-04-13,,2
1050356,Circle K/Webbs 76 2655627,Convenience Store,6357,Eastern Ave,,Bell Gardens,CA,90201,1605,LOS ANGELES,33.9758,-118.164,2012-04-10,,1
1053854,Trader Joe's 240,Supermarket,175,S Fairfax Ave, ,Los Angeles,CA,90036,2106,LOS ANGELES,34.07218,-118.3618,2012-04-06,,5
671252,Kavita Grocery  ,Convenience Store,10201,Venice Blvd, ,Los Angeles,CA,90034,5902,LOS ANGELES,34.02164,-118.402,2012-03-30,,1
1038518,Pacific Market  ,Convenience Store,7630,Pacific Blvd, ,Huntington Park,CA,90255,6044,LOS ANGELES,33.96974,-118.2252,2012-03-29,,1
1008426,Huntington Drive Shell  ,Convenience Store,4590,Huntington Dr N, ,Los Angeles,CA,90032,1918,LOS ANGELES,34.08608,-118.1878,2012-03-28,,1
1046837,East Hollywood Farmer's Market  ,Farmers' Market,5448,Hollywood Blvd,,Los Angeles,CA,90027,3406,LOS ANGELES,34.10157,-118.3087,2012-03-27,,5
1052227,Dollar Tree 4896,Combination Grocery/Other,11278,Crenshaw Blvd, ,Inglewood,CA,90303,2805,LOS ANGELES,33.93217,-118.3264,2012-03-27,,2
1039670,La Poblana Meat Market  ,Large Grocery Store,5111,E Olympic Blvd, ,Los Angeles,CA,90022,3905,LOS ANGELES,34.01673,-118.1604,2012-03-21,,4
453940,7-Eleven 32831A,Convenience Store,4501,W Martin Luther King Jr Blvd,,Los Angeles,CA,90016,5901,LOS ANGELES,34.01771,-118.3459,2012-03-14,,1
420832,Leyva's Mini Market  ,Small Grocery Store,1358,W 54th St, ,Los Angeles,CA,90037,3441,LOS ANGELES,33.9932,-118.2998,2012-03-12,2025-07-21,2
813668,El Poblano Meat Market  ,Medium Grocery Store,6109,Holmes Ave, ,Los Angeles,CA,90001,1819,LOS ANGELES,33.98441,-118.2413,2012-03-12,,3
1048181,Farmers Tran Seafood And Poultry Market  ,Meat/Poultry Specialty,12920,S Figueroa St, ,Los Angeles,CA,90061,1135,LOS ANGELES,33.91466,-118.2827,2012-03-08,,2
1043654,Arco Downey  ,Convenience Store,11846,Downey Ave, ,Downey,CA,90241,5170,LOS ANGELES,33.93228,-118.1385,2012-02-27,,1
1043656,Arco Venice  ,Convenience Store,4169,Venice Blvd, ,Los Angeles,CA,90019,6049,LOS ANGELES,34.0446,-118.328,2012-02-23,,1
1043661,7-Eleven 39553,Convenience Store,1241,W Washington Blvd, ,Los Angeles,CA,90007,1328,LOS ANGELES,34.03982,-118.284,2012-02-09,,1
1043513,Walgreens 06496,Combination Grocery/Other,2321,Hawthorne Blvd, ,Redondo Beach,CA,90278,3400,LOS ANGELES,33.87362,-118.3527,2012-02-01,,2
1019028,Super Market & Liquor  ,Convenience Store,4820,Santa Monica Blvd, ,Los Angeles,CA,90029,2618,LOS ANGELES,34.09083,-118.2946,2012-01-19,,1
1038160,"J&y Liquor, Inc.  ",Convenience Store,1553,W 8th St, ,Los Angeles,CA,90017,4304,LOS ANGELES,34.05242,-118.2719,2012-01-17,2025-07-22,1
1036356,Mi Carnal 99plus  ,Convenience Store,3566,S Western Ave,Ste F,Los Angeles,CA,90018,3881,LOS ANGELES,34.02316,-118.3089,2012-01-12,,1
1038461,Super Bargain 7,Convenience Store,261,W Compton Blvd, ,Compton,CA,90220,3108,LOS ANGELES,33.89605,-118.2263,2012-01-12,,1
1034801,Erewhon Natural Foods Market  ,Super Store,7660,Beverly Blvd,Unit A,Los Angeles,CA,90036, ,LOS ANGELES,34.0761,-118.3568,2012-01-12,,3
1039024,Dollar Tree 4846,Combination Grocery/Other,14700,Crenshaw Blvd, ,Gardena,CA,90249,3602,LOS ANGELES,33.89759,-118.3265,2012-01-03,,2
1038017,7-eleven 39023-B,Convenience Store,4111,Venice Blvd, ,Los Angeles,CA,90019,6046,LOS ANGELES,34.04415,-118.3267,2012-01-03,,1
1036850,Hollywood Bazaar  ,Convenience Store,6701,Hollywood Blvd, ,Los Angeles,CA,90028,4604,LOS ANGELES,34.10159,-118.3367,2011-12-22,,1
1037971,Walgreens 12057,Combination Grocery/Other,1050,N Highland Ave, ,Los Angeles,CA,90038,2407,LOS ANGELES,34.0904,-118.338,2011-12-22,,2
1029664,Lassens Natural Foods & Vitamins LF,Supermarket,2080,Hillhurst Ave, ,Los Angeles,CA,90027,2719,LOS ANGELES,34.10978,-118.2874,2011-12-22,,5
1036371,7-eleven 39530,Convenience Store,4221,Beverly Blvd, ,Los Angeles,CA,90004,4415,LOS ANGELES,34.07653,-118.301,2011-12-21,,1
1036633,7-Eleven 34214A,Convenience Store,14219,S Western Ave, ,Gardena,CA,90249,3011,LOS ANGELES,33.90239,-118.3092,2011-12-19,,1
1034992,Rivera Produce  ,Combination Grocery/Other,1280,Produce Row, ,Los Angeles,CA,90021,1836,LOS ANGELES,34.03347,-118.2443,2011-12-15,,2
1031716,Indiana Dairy Market  ,Convenience Store,805,S Indiana St, ,Los Angeles,CA,90023,1819,LOS ANGELES,34.02504,-118.1924,2011-12-14,,1
1030580,Circle K 2729416,Convenience Store,765,N Sepulveda Blvd, ,El Segundo,CA,90245,3425,LOS ANGELES,33.92653,-118.3964,2011-12-12,,1
1028819,Ranchos Market  ,Medium Grocery Store,2009,W 8th St, ,Los Angeles,CA,90057,4015,LOS ANGELES,34.05452,-118.2769,2011-12-10,,3
1020357,Corner Store Liquor 2,Convenience Store,3000,N Main St, ,Los Angeles,CA,90031,3433,LOS ANGELES,34.06601,-118.21,2011-12-07,,1
1019934,Florence Chevron  ,Convenience Store,428,W Florence Ave, ,Los Angeles,CA,90003,1723,LOS ANGELES,33.97462,-118.2815,2011-12-07,,1
1032577,Wally's Liquor Market  ,Convenience Store,1955,S San Pedro St, ,Los Angeles,CA,90011,1121,LOS ANGELES,34.02635,-118.2587,2011-12-06,,1
1032233,PM Liquor Market  ,Convenience Store,1976,S La Cienega Blvd, ,Los Angeles,CA,90034, ,LOS ANGELES,34.04066,-118.3769,2011-12-02,,1
1031272,7-eleven 34923a  ,Convenience Store,7371,Florence Ave, ,Downey,CA,90240,3606,LOS ANGELES,33.95914,-118.141,2011-11-18,,1
1029403,Silver Moon Market  ,Convenience Store,2501,E 4th St, ,Los Angeles,CA,90033,4418,LOS ANGELES,34.04005,-118.2104,2011-11-16,2025-01-09,1
1028226,Rancho Zapotillo  ,Medium Grocery Store,3003,Wabash Ave, ,Los Angeles,CA,90063,2717,LOS ANGELES,34.05014,-118.1967,2011-11-10,,3
1022345,Crazy Q Bargain ,Combination Grocery/Other,8620,Orchard Ave, ,Los Angeles,CA,90044,6420,LOS ANGELES,33.9594,-118.2881,2011-11-02,,2
1019089,Imperial Liquor Land  ,Convenience Store,11401,S Vermont Ave, ,Los Angeles,CA,90044,6519,LOS ANGELES,33.93043,-118.2924,2011-09-08,,1
1022646,Walgreens 9842,Combination Grocery/Other,8030,Imperial Hwy, ,Downey,CA,90242,3793,LOS ANGELES,33.9236,-118.1511,2011-09-07,,2
1018610,7-Eleven 20396G,Convenience Store,2801,James M Wood Blvd, ,Los Angeles,CA,90006,1781,LOS ANGELES,34.05595,-118.2894,2011-08-18,,1
839094,7-Eleven 39037A,Convenience Store,4965,Florence Ave, ,Bell,CA,90201,4318,LOS ANGELES,33.9693,-118.1781,2011-08-01,,1
1008963,AM/PM 82885,Convenience Store,6168,Eastern Ave,,Bell Gardens,CA,90201,6303,LOS ANGELES,33.97856,-118.1629,2011-06-23,,1
1005808,Bangluck Market  ,Supermarket,5170,Hollywood Blvd, ,Los Angeles,CA,90027,6131,LOS ANGELES,34.10171,-118.303,2011-06-20,,5
998636,Carniceria El Milagro  ,Meat/Poultry Specialty,8070,Wilcox Ave, ,Bell Gardens,CA,90201,5204,LOS ANGELES,33.96039,-118.1792,2011-06-20,,2
1005718,7 Eleven Store 26649,Convenience Store,12100,Garfield Ave,,South Gate,CA,90280,8033,LOS ANGELES,33.91669,-118.1685,2011-06-09,,1
1009729,Mother's Nutritional Center 228,Supermarket,156,E Compton Blvd, ,Compton,CA,90220,2411,LOS ANGELES,33.89584,-118.2229,2011-06-07,,5
1000888,Cervantes Chevron Food Mart  ,Convenience Store,650,E Washington Blvd, ,Los Angeles,CA,90015,3777,LOS ANGELES,34.02782,-118.2579,2011-05-24,,1
979269,Bellamar Market 2,Medium Grocery Store,1429,W 3rd St, ,Los Angeles,CA,90017,1401,LOS ANGELES,34.0587,-118.2625,2011-05-02,,3
773029,7-ELEVEN 16950,Convenience Store,3100,Beverly Blvd, ,Los Angeles,CA,90057,1016,LOS ANGELES,34.07196,-118.2826,2011-04-26,,1
545387,Cecy's Market  ,Small Grocery Store,1256,N Edgemont St, ,Los Angeles,CA,90029,1595,LOS ANGELES,34.09503,-118.2961,2011-04-22,,2
976071,Playa Azul Tortilleria Market  ,Convenience Store,1901,Nadeau St, ,Los Angeles,CA,90001,3501,LOS ANGELES,33.96744,-118.2387,2011-04-20,2025-11-17,1
998875,Yushin Enterprise Inc  ,Convenience Store,619,1/2 S Olive St, ,Los Angeles,CA,90014,1603,LOS ANGELES,34.04772,-118.255,2011-04-20,,1
987158,Atlantic Dairy  ,Convenience Store,12306,Atlantic Ave, ,Lynwood,CA,90262,5347,LOS ANGELES,33.91054,-118.1917,2011-04-12,,1
992928,Rilley Gas And Food 82846,Convenience Store,7667,E Slauson Ave, ,Commerce,CA,90040,3826,LOS ANGELES,33.97608,-118.1265,2011-04-11,,1
999676,Sprouts Farmers Market 222,Supermarket,1515,Hawthorne Blvd, ,Redondo Beach,CA,90278,3924,LOS ANGELES,33.86803,-118.3527,2011-04-07,,5
